1782	6	2033
2033	5	2466
1911	7	2466
141	2	1673
141	3	2047
141	0	1911
141	4	2466
1673	6	2047
2047	5	2466
1911	7	2466
298	2	1517
298	3	2004
