1911	7	2465
1376	2	1686
1376	3	2221
1376	0	1911
1686	6	2221
2221	5	2465
1911	7	2465
652	0	1911
1911	7	2466
2466	5	2425
888	2	1534
888	3	1970
888	0	1911
1534	6	1970
1970	5	2465
1911	7	2465
2465	5	2456
456	2	1833
456	3	2046
456	0	1911
1833	6	2046
2046	5	2466
1911	7	2466
458	2	1812
458	3	1973
458	0	1911
1812	6	1973
1973	5	2466
1911	7	2466
459	2	1647
459	3	2214
459	0	1911
1647	6	2214
2214	5	2466
1911	7	2466
460	2	1572
460	0	1911
1911	7	2464
462	2	1513
462	3	2013
462	0	1911
1513	6	2013
2013	5	2465
1911	7	2465
464	2	1648
464	3	2369
464	0	1911
1648	6	2369
2369	5	2466
1911	7	2466
2466	5	2421
461	2	1702
461	3	2049
461	0	1911
1702	6	2049
2049	5	2466
1911	7	2466
1352	2	1836
1352	3	1917
1352	0	1911
1836	6	1917
1917	5	2465
1911	7	2465
445	2	1576
445	3	2255
445	0	1911
1576	6	2255
2255	5	2466
1911	7	2466
589	2	1789
589	3	2141
589	0	1911
1789	6	2141
2141	5	2466
1911	7	2466
670	2	1580
670	3	1959
670	0	1911
1580	6	1959
1959	5	2466
1911	7	2466
730	2	1576
730	3	2161
730	0	1911
1576	6	2161
2161	5	2466
1911	7	2466
731	2	1576
731	3	2255
731	0	1911
1576	6	2255
2255	5	2466
1911	7	2466
1008	2	1789
1008	3	2141
1008	0	1911
1789	6	2141
2141	5	2466
1911	7	2466
1014	2	1576
1014	3	2257
1014	0	1911
1576	6	2257
2257	5	2466
1911	7	2466
1059	2	1576
1059	3	2236
1059	0	1911
1576	6	2236
2236	5	2466
1911	7	2466
786	2	1518
786	0	1911
1911	7	2466
204	2	1855
204	0	1911
1911	7	2466
157	2	1749
157	3	2344
157	0	1911
1749	6	2344
2344	5	2465
1911	7	2465
339	2	1655
339	3	1996
339	0	1911
1655	6	1996
1996	5	2466
1911	7	2466
328	2	1505
328	3	1915
328	0	1902
1505	6	1915
1915	5	2464
1902	7	2464
2464	5	2439
264	2	1534
264	3	1950
264	0	1911
1534	6	1950
1950	5	2465
1911	7	2465
1349	2	1615
1349	3	2186
1349	0	1911
1615	6	2186
2186	5	2466
1911	7	2466
260	2	1523
260	3	2226
260	0	1911
1523	6	2226
2226	5	2465
1911	7	2465
862	2	1534
862	3	1946
862	0	1911
1534	6	1946
1946	5	2466
1911	7	2466
1478	2	1534
1478	3	1950
1478	0	1911
1534	6	1950
1950	5	2465
1911	7	2465
858	3	2078
858	0	1911
2078	5	2465
1911	7	2465
891	3	2202
891	0	1911
2202	5	2466
1911	7	2466
799	2	1639
799	3	2045
799	0	1911
1639	6	2045
2045	5	2466
1911	7	2466
500	2	1604
500	3	2215
500	0	1911
1604	6	2215
2215	5	2466
1911	7	2466
593	2	1517
593	3	1936
593	0	1911
1517	6	1936
1936	5	2466
1911	7	2466
599	2	1737
599	0	1911
1911	7	2466
684	2	1517
684	0	1911
1911	7	2465
929	2	1811
929	3	2045
929	0	1911
1811	6	2045
2045	5	2466
1911	7	2466
884	2	1640
884	3	2009
884	0	1911
1640	6	2009
2009	5	2465
1911	7	2465
927	2	1601
927	3	2077
927	0	1911
1601	6	2077
2077	5	2466
1911	7	2466
877	2	1862
877	0	1911
1911	7	2468
1044	0	1911
1911	7	2466
853	2	1653
853	3	2092
853	0	1911
1653	6	2092
2092	5	2465
1911	7	2465
602	2	1576
602	3	2246
602	0	1911
1576	6	2246
2246	5	2466
1911	7	2466
604	2	1739
604	0	1911
1911	7	2466
600	2	1534
600	3	1950
600	0	1911
1534	6	1950
1950	5	2465
1911	7	2465
687	2	1576
687	0	1911
1911	7	2465
801	2	1780
801	3	2109
801	0	1911
1780	6	2109
2109	5	2465
1911	7	2465
946	2	1615
946	3	2016
946	0	1911
1615	6	2016
2016	5	2465
1911	7	2465
1003	3	1973
1003	0	1911
1973	5	2466
1911	7	2466
1038	2	1676
1038	0	1911
1911	7	2467
783	0	1911
1911	7	2466
866	2	1678
866	0	1911
1911	7	2466
870	2	1717
870	3	2295
870	0	1911
1717	6	2295
2295	5	2466
1911	7	2466
874	3	2336
874	0	1911
2336	5	2467
1911	7	2467
1056	3	1935
1056	0	1911
1935	5	2467
1911	7	2467
1097	3	2361
1097	0	1911
2361	5	2466
1911	7	2466
1114	2	1892
1114	3	2057
1114	0	1911
1892	6	2057
2057	5	2465
1911	7	2465
1122	0	1911
1911	7	2466
822	2	1682
822	3	2373
822	0	1911
1682	6	2373
2373	5	2466
1911	7	2466
951	2	1852
951	0	1911
1911	7	2465
1066	2	1892
1066	3	2101
1066	0	1911
1892	6	2101
2101	5	2467
1911	7	2467
1079	2	1776
1079	3	2053
1079	0	1911
1776	6	2053
2053	5	2468
1911	7	2468
1088	2	1533
1088	3	2025
1088	0	1911
1533	6	2025
2025	5	2466
1911	7	2466
1116	2	1717
1116	0	1911
1911	7	2464
1124	2	1615
1124	0	1911
1911	7	2466
778	2	1534
778	3	1950
778	0	1911
1534	6	1950
1950	5	2465
1911	7	2465
792	0	1911
1911	7	2466
802	2	1742
802	3	2141
802	0	1911
1742	6	2141
2141	5	2465
1911	7	2465
827	2	1852
827	3	2058
827	0	1911
1852	6	2058
2058	5	2464
1911	7	2464
857	2	1673
857	3	2141
857	0	1911
1673	6	2141
2141	5	2466
1911	7	2466
886	2	1576
886	3	2141
886	0	1911
1576	6	2141
2141	5	2466
1911	7	2466
942	2	1724
942	3	2114
942	0	1911
1724	6	2114
2114	5	2466
1911	7	2466
1037	0	1911
1911	7	2466
1082	2	1534
1082	3	1950
1082	0	1911
1534	6	1950
1950	5	2465
1911	7	2465
781	2	1864
781	3	2033
781	0	1911
1864	6	2033
2033	5	2466
1911	7	2466
1045	2	1720
1045	3	2010
1045	0	1911
1720	6	2010
2010	5	2468
1911	7	2468
798	2	1634
798	3	2016
798	0	1911
1634	6	2016
2016	5	2465
1911	7	2465
816	2	1755
816	3	2280
816	0	1911
1755	6	2280
2280	5	2468
1911	7	2468
944	0	1911
1911	7	2467
913	2	1755
913	0	1911
1911	7	2468
945	2	1833
945	0	1911
1911	7	2466
1069	2	1802
1069	3	2305
1069	0	1911
1802	6	2305
2305	5	2466
1911	7	2466
693	2	1701
693	3	2204
693	0	1911
1701	6	2204
2204	5	2466
1911	7	2466
701	2	1745
701	3	2114
701	0	1911
1745	6	2114
2114	5	2466
1911	7	2466
892	2	1742
892	3	2141
892	0	1911
1742	6	2141
2141	5	2466
1911	7	2466
906	3	2098
906	0	1911
2098	5	2465
1911	7	2465
966	2	1518
966	0	1911
1911	7	2467
982	2	1539
982	3	2114
982	0	1911
1539	6	2114
2114	5	2465
1911	7	2465
1080	2	1782
1080	3	2114
1080	0	1911
1782	6	2114
2114	5	2466
1911	7	2466
760	3	2348
760	0	1911
2348	5	2466
1911	7	2466
765	2	1755
765	3	2311
765	0	1911
1755	6	2311
2311	5	2464
1911	7	2464
865	2	1505
865	3	2303
865	0	1911
1505	6	2303
2303	5	2464
1911	7	2464
995	2	1825
995	3	2314
995	0	1911
1825	6	2314
2314	5	2466
1911	7	2466
1052	2	1820
1052	3	2001
1052	0	1911
1820	6	2001
2001	5	2466
1911	7	2466
833	2	1852
833	3	2303
833	0	1911
1852	6	2303
2303	5	2465
1911	7	2465
918	2	1510
918	3	2021
918	0	1911
1510	6	2021
2021	5	2466
1911	7	2466
1120	2	1697
1120	0	1911
1911	7	2466
1125	2	1611
1125	3	2141
1125	0	1911
1611	6	2141
2141	5	2466
1911	7	2466
700	2	1864
700	3	2126
700	0	1911
1864	6	2126
2126	5	2466
1911	7	2466
832	2	1745
832	3	2138
832	0	1911
1745	6	2138
2138	5	2466
1911	7	2466
931	2	1749
931	0	1911
1911	7	2468
1072	2	1627
1072	0	1911
1911	7	2466
1129	2	1708
1129	3	2274
1129	0	1911
1708	6	2274
2274	5	2464
1911	7	2464
809	2	1546
809	3	2034
809	0	1911
1546	6	2034
2034	5	2466
1911	7	2466
939	2	1627
939	3	2069
939	0	1911
1627	6	2069
2069	5	2466
1911	7	2466
1067	2	1759
1067	3	2311
1067	0	1911
1759	6	2311
2311	5	2464
1911	7	2464
1094	0	1911
1911	7	2466
812	2	1697
812	0	1911
1911	7	2466
856	3	2016
856	0	1911
2016	5	2465
1911	7	2465
949	2	1753
949	3	2143
949	0	1911
1753	6	2143
2143	5	2466
1911	7	2466
1117	2	1627
1117	0	1911
1911	7	2466
1104	2	1742
1104	3	2177
1104	0	1911
1742	6	2177
2177	5	2466
1911	7	2466
551	2	1558
551	3	2109
551	0	1911
1558	6	2109
2109	5	2466
1911	7	2466
552	0	1911
1911	7	2465
773	2	1820
773	0	1911
1911	7	2466
775	2	1510
775	3	2221
775	0	1911
1510	6	2221
2221	5	2466
1911	7	2466
791	2	1852
791	0	1911
1911	7	2465
887	2	1842
887	3	2036
887	0	1911
1842	6	2036
2036	5	2465
1911	7	2465
894	2	1576
894	3	2141
894	0	1911
1576	6	2141
2141	5	2466
1911	7	2466
950	2	1759
950	3	2187
950	0	1911
1759	6	2187
2187	5	2464
1911	7	2464
1055	2	1615
1055	3	2142
1055	0	1911
1615	6	2142
2142	5	2465
1911	7	2465
1073	2	1615
1073	3	2079
1073	0	1911
1615	6	2079
2079	5	2465
1911	7	2465
1101	2	1615
1101	3	2184
1101	0	1911
1615	6	2184
2184	5	2466
1911	7	2466
1365	2	1805
1365	3	2082
1365	0	1911
1805	6	2082
2082	5	2466
1911	7	2466
796	2	1649
796	3	2045
796	0	1911
1649	6	2045
2045	5	2466
1911	7	2466
814	2	1842
814	3	2291
814	0	1911
1842	6	2291
2291	5	2465
1911	7	2465
322	2	1576
322	3	2135
322	0	1911
1576	6	2135
2135	5	2466
1911	7	2466
250	2	1774
250	3	1939
250	0	1911
1774	6	1939
1939	5	2466
1911	7	2466
210	2	1647
210	3	2333
210	0	1911
1647	6	2333
2333	5	2465
1911	7	2465
278	2	1604
278	0	1911
1911	7	2467
287	2	1534
287	3	1972
287	0	1911
1534	6	1972
1972	5	2466
1911	7	2466
126	0	1911
1911	7	2465
280	2	1675
280	0	1911
1911	7	2466
283	3	1983
283	0	1911
1983	5	2465
1911	7	2465
279	2	1538
279	3	1989
279	0	1911
1538	6	1989
1989	5	2467
1911	7	2467
221	3	1988
221	0	1911
1988	5	2466
1911	7	2466
491	2	1653
491	0	1911
1911	7	2465
511	3	2354
511	0	1911
2354	5	2466
1911	7	2466
543	2	1546
543	3	2145
543	0	1911
1546	6	2145
2145	5	2466
1911	7	2466
546	2	1754
546	0	1911
1911	7	2466
630	2	1759
630	3	2134
630	0	1911
1759	6	2134
2134	5	2464
1911	7	2464
631	2	1676
631	0	1911
1911	7	2467
680	2	1839
680	3	2302
680	0	1911
1839	6	2302
2302	5	2465
1911	7	2465
681	3	2302
681	0	1911
2302	5	2464
1911	7	2464
710	2	1805
710	0	1911
1911	7	2466
744	2	1646
744	3	2095
744	0	1911
1646	6	2095
2095	5	2467
1911	7	2467
834	2	1709
834	3	2303
834	0	1911
1709	6	2303
2303	5	2464
1911	7	2464
859	2	1591
859	3	2256
859	0	1911
1591	6	2256
2256	5	2466
1911	7	2466
860	2	1724
860	3	2114
860	0	1911
1724	6	2114
2114	5	2466
1911	7	2466
863	2	1742
863	3	2141
863	0	1911
1742	6	2141
2141	5	2466
1911	7	2466
867	2	1807
867	3	2131
867	0	1911
1807	6	2131
2131	5	2466
1911	7	2466
878	2	1673
878	3	2045
878	0	1911
1673	6	2045
2045	5	2466
1911	7	2466
879	3	2047
879	0	1911
2047	5	2468
1911	7	2468
883	2	1573
883	3	2146
883	0	1911
1573	6	2146
2146	5	2466
1911	7	2466
893	2	1794
893	3	2043
893	0	1911
1794	6	2043
2043	5	2468
1911	7	2468
912	2	1576
912	3	2040
912	0	1911
1576	6	2040
2040	5	2466
1911	7	2466
915	2	1576
915	3	2141
915	0	1911
1576	6	2141
2141	5	2466
1911	7	2466
917	2	1673
917	3	2013
917	0	1911
1673	6	2013
2013	5	2466
1911	7	2466
926	2	1607
926	0	1911
1911	7	2465
935	2	1836
935	3	2033
935	0	1911
1836	6	2033
2033	5	2465
1911	7	2465
936	2	1668
936	3	2303
936	0	1911
1668	6	2303
2303	5	2466
1911	7	2466
940	2	1528
940	3	2114
940	0	1911
1528	6	2114
2114	5	2466
1911	7	2466
956	3	1939
956	0	1911
1939	5	2466
1911	7	2466
957	2	1739
957	3	2023
957	0	1911
1739	6	2023
2023	5	2466
1911	7	2466
1041	2	1585
1041	3	1954
1041	0	1911
1585	6	1954
1954	5	2466
1911	7	2466
1042	2	1530
1042	3	2223
1042	0	1911
1530	6	2223
2223	5	2466
1911	7	2466
1043	2	1627
1043	3	2141
1043	0	1911
1627	6	2141
2141	5	2466
1911	7	2466
1047	2	1576
1047	0	1911
1911	7	2468
1057	2	1576
1057	3	2242
1057	0	1911
1576	6	2242
2242	5	2466
1911	7	2466
1060	2	1730
1060	3	2109
1060	0	1911
1730	6	2109
2109	5	2468
1911	7	2468
1062	2	1576
1062	3	2045
1062	0	1911
1576	6	2045
2045	5	2465
1911	7	2465
1068	2	1518
1068	3	2333
1068	0	1911
1518	6	2333
2333	5	2466
1911	7	2466
1071	2	1518
1071	3	2337
1071	0	1911
1518	6	2337
2337	5	2466
1911	7	2466
1092	2	1880
1092	3	2316
1092	0	1911
1880	6	2316
2316	5	2465
1911	7	2465
1096	2	1576
1096	3	2141
1096	0	1911
1576	6	2141
2141	5	2466
1911	7	2466
1099	2	1766
1099	3	2141
1099	0	1911
1766	6	2141
2141	5	2466
1911	7	2466
1105	2	1576
1105	3	2210
1105	0	1911
1576	6	2210
2210	5	2466
1911	7	2466
1106	2	1576
1106	3	2141
1106	0	1911
1576	6	2141
2141	5	2466
1911	7	2466
1108	2	1730
1108	3	2109
1108	0	1911
1730	6	2109
2109	5	2468
1911	7	2468
1113	3	2192
1113	0	1911
2192	5	2466
1911	7	2466
1123	2	1599
1123	0	1911
1911	7	2464
1126	2	1615
1126	3	2238
1126	0	1911
1615	6	2238
2238	5	2466
1911	7	2466
1130	2	1576
1130	3	2255
1130	0	1911
1576	6	2255
2255	5	2466
1911	7	2466
1131	3	2362
1131	0	1911
2362	5	2466
1911	7	2466
2466	5	2442
1132	2	1847
1132	3	2022
1132	0	1911
1847	6	2022
2022	5	2466
1911	7	2466
1133	2	1760
1133	3	2213
1133	0	1911
1760	6	2213
2213	5	2464
1911	7	2464
1135	2	1629
1135	0	1911
1911	7	2466
1136	2	1505
1136	3	1944
1136	0	1911
1505	6	1944
1944	5	2464
1911	7	2464
1137	2	1576
1137	3	2141
1137	0	1911
1576	6	2141
2141	5	2466
1911	7	2466
1139	2	1789
1139	3	2141
1139	0	1911
1789	6	2141
2141	5	2466
1911	7	2466
1140	2	1782
1140	3	2114
1140	0	1911
1782	6	2114
2114	5	2466
1911	7	2466
1141	3	2208
1141	0	1911
2208	5	2466
1911	7	2466
1143	2	1734
1143	3	2346
1143	0	1911
1734	6	2346
2346	5	2466
1911	7	2466
2466	5	2432
1144	2	1751
1144	0	1911
1911	7	2466
1147	2	1662
1147	0	1911
1911	7	2466
1150	2	1725
1150	3	2033
1150	0	1911
1725	6	2033
2033	5	2465
1911	7	2465
1153	2	1695
1153	3	2196
1153	0	1911
1695	6	2196
2196	5	2466
1911	7	2466
1154	2	1569
1154	3	2196
1154	0	1911
1569	6	2196
2196	5	2465
1911	7	2465
1156	2	1724
1156	3	1917
1156	0	1911
1724	6	1917
1917	5	2466
1911	7	2466
1157	2	1571
1157	0	1911
1911	7	2466
2466	5	2441
1158	2	1691
1158	3	1964
1158	0	1911
1691	6	1964
1964	5	2466
1911	7	2466
1159	2	1627
1159	3	2141
1159	0	1911
1627	6	2141
2141	5	2466
1911	7	2466
1160	2	1751
1160	3	2141
1160	0	1911
1751	6	2141
2141	5	2466
1911	7	2466
1161	2	1789
1161	3	2141
1161	0	1911
1789	6	2141
2141	5	2466
1911	7	2466
2466	5	2383
1162	2	1648
1162	3	2333
1162	0	1911
1648	6	2333
2333	5	2467
1911	7	2467
1163	2	1622
1163	3	2090
1163	0	1911
1622	6	2090
2090	5	2466
1911	7	2466
1164	2	1498
1164	3	2265
1164	0	1911
1498	6	2265
2265	5	2466
1911	7	2466
2466	5	2442
1165	2	1558
1165	3	2109
1165	0	1911
1558	6	2109
2109	5	2466
1911	7	2466
1168	2	1720
1168	0	1911
1911	7	2468
2468	5	2408
1170	2	1720
1170	0	1911
1911	7	2468
2468	5	2383
1175	2	1534
1175	3	2054
1175	0	1911
1534	6	2054
2054	5	2465
1911	7	2465
1177	2	1638
1177	3	2343
1177	0	1911
1638	6	2343
2343	5	2466
1911	7	2466
1179	2	1782
1179	3	2024
1179	0	1911
1782	6	2024
2024	5	2466
1911	7	2466
1189	2	1807
1189	3	2150
1189	0	1911
1807	6	2150
2150	5	2466
1911	7	2466
1195	2	1683
1195	0	1911
1911	7	2465
1196	2	1638
1196	3	2333
1196	0	1911
1638	6	2333
2333	5	2467
1911	7	2467
2467	5	2439
1198	3	2013
1198	0	1911
2013	5	2465
1911	7	2465
2465	5	2439
1199	2	1851
1199	3	1921
1199	0	1911
1851	6	1921
1921	5	2466
1911	7	2466
2466	5	2383
1200	2	1505
1200	3	1925
1200	0	1911
1505	6	1925
1925	5	2464
1911	7	2464
1201	2	1608
1201	3	2220
1201	0	1911
1608	6	2220
2220	5	2466
1911	7	2466
1203	3	2281
1203	0	1911
2281	5	2468
1911	7	2468
1204	2	1825
1204	3	2258
1204	0	1911
1825	6	2258
2258	5	2466
1911	7	2466
1205	2	1643
1205	3	2109
1205	0	1911
1643	6	2109
2109	5	2466
1911	7	2466
1207	2	1593
1207	0	1911
1911	7	2466
2466	5	2441
1210	3	1952
1210	0	1911
1952	5	2465
1911	7	2465
1215	2	1825
1215	3	2258
1215	0	1911
1825	6	2258
2258	5	2466
1911	7	2466
1217	2	1630
1217	3	2109
1217	0	1911
1630	6	2109
2109	5	2466
1911	7	2466
2466	5	2441
1222	3	2003
1222	0	1911
2003	5	2468
1911	7	2468
2468	5	2383
1234	2	1825
1234	3	2314
1234	0	1911
1825	6	2314
2314	5	2466
1911	7	2466
1235	2	1587
1235	3	2109
1235	0	1911
1587	6	2109
2109	5	2466
1911	7	2466
1236	2	1837
1236	3	1962
1236	0	1911
1837	6	1962
1962	5	2464
1911	7	2464
1237	2	1615
1237	3	1982
1237	0	1911
1615	6	1982
1982	5	2466
1911	7	2466
2466	5	2439
1238	2	1827
1238	3	2189
1238	0	1911
1827	6	2189
2189	5	2466
1911	7	2466
2466	5	2408
1239	2	1742
1239	3	2060
1239	0	1911
1742	6	2060
2060	5	2466
1911	7	2466
1242	2	1845
1242	3	2320
1242	0	1911
1845	6	2320
2320	5	2466
1911	7	2466
1243	2	1600
1243	3	2364
1243	0	1911
1600	6	2364
2364	5	2466
1911	7	2466
1245	2	1752
1245	3	2188
1245	0	1911
1752	6	2188
2188	5	2466
1911	7	2466
1246	2	1864
1246	3	2276
1246	0	1911
1864	6	2276
2276	5	2466
1911	7	2466
1247	3	2045
1247	0	1911
2045	5	2466
1911	7	2466
2466	5	2383
1249	2	1742
1249	3	2141
1249	0	1911
1742	6	2141
2141	5	2466
1911	7	2466
1251	2	1651
1251	3	2196
1251	0	1911
1651	6	2196
2196	5	2466
1911	7	2466
1252	2	1864
1252	3	1991
1252	0	1911
1864	6	1991
1991	5	2466
1911	7	2466
1255	2	1864
1255	3	2114
1255	0	1911
1864	6	2114
2114	5	2466
1911	7	2466
1263	2	1595
1263	3	2310
1263	0	1911
1595	6	2310
2310	5	2466
1911	7	2466
2466	5	2383
1264	2	1673
1264	3	2045
1264	0	1911
1673	6	2045
2045	5	2466
1911	7	2466
1265	2	1576
1265	3	2141
1265	0	1911
1576	6	2141
2141	5	2466
1911	7	2466
1266	2	1576
1266	3	2141
1266	0	1911
1576	6	2141
2141	5	2466
1911	7	2466
1267	2	1548
1267	3	2255
1267	0	1911
1548	6	2255
2255	5	2466
1911	7	2466
1268	2	1576
1268	3	2141
1268	0	1911
1576	6	2141
2141	5	2468
1911	7	2468
1269	2	1576
1269	0	1911
1911	7	2466
2466	5	2383
1270	2	1636
1270	3	2309
1270	0	1911
1636	6	2309
2309	5	2466
1911	7	2466
1271	2	1576
1271	3	2141
1271	0	1911
1576	6	2141
2141	5	2466
1911	7	2466
1273	2	1585
1273	0	1911
1911	7	2466
1276	2	1576
1276	3	2141
1276	0	1911
1576	6	2141
2141	5	2466
1911	7	2466
2466	5	2386
1278	2	1576
1278	3	2141
1278	0	1911
1576	6	2141
2141	5	2466
1911	7	2466
1280	2	1639
1280	3	2047
1280	0	1911
1639	6	2047
2047	5	2466
1911	7	2466
1281	2	1576
1281	3	2141
1281	0	1911
1576	6	2141
2141	5	2466
1911	7	2466
1282	2	1550
1282	3	2136
1282	0	1911
1550	6	2136
2136	5	2466
1911	7	2466
1283	2	1576
1283	3	2133
1283	0	1911
1576	6	2133
2133	5	2466
1911	7	2466
479	2	1580
479	0	1911
1911	7	2466
2466	5	2411
612	2	1705
612	3	2273
612	0	1911
1705	6	2273
2273	5	2466
1911	7	2466
2466	5	2431
485	2	1615
485	3	2297
485	0	1911
1615	6	2297
2297	5	2464
1911	7	2464
2464	5	2451
484	2	1697
484	3	2141
484	0	1911
1697	6	2141
2141	5	2466
1911	7	2466
2466	5	2393
507	2	1585
507	3	2188
507	0	1911
1585	6	2188
2188	5	2466
1911	7	2466
2466	5	2442
527	2	1845
527	3	2045
527	0	1911
1845	6	2045
2045	5	2466
1911	7	2466
2466	5	2411
506	2	1576
506	3	2141
506	0	1911
1576	6	2141
2141	5	2466
1911	7	2466
2466	5	2385
847	2	1598
847	3	2025
847	0	1911
1598	6	2025
2025	5	2466
1911	7	2466
846	2	1576
846	3	2141
846	0	1911
1576	6	2141
2141	5	2466
1911	7	2466
708	2	1846
708	3	1951
708	0	1911
1846	6	1951
1951	5	2465
1911	7	2465
2465	5	2393
662	2	1670
662	3	1996
662	0	1911
1670	6	1996
1996	5	2465
1911	7	2465
733	2	1641
733	3	2333
733	0	1911
1641	6	2333
2333	5	2466
1911	7	2466
592	2	1638
592	3	2343
592	0	1911
1638	6	2343
2343	5	2467
1911	7	2467
2467	5	2385
666	2	1888
666	3	2334
666	0	1911
1888	6	2334
2334	5	2466
1911	7	2466
2466	5	2439
653	2	1673
653	3	2220
653	0	1911
1673	6	2220
2220	5	2466
1911	7	2466
2466	5	2428
594	2	1631
594	3	2157
594	0	1911
1631	6	2157
2157	5	2466
1911	7	2466
2466	5	2394
570	2	1620
570	3	2333
570	0	1911
1620	6	2333
2333	5	2466
1911	7	2466
2466	5	2444
603	2	1673
603	3	2045
603	0	1911
1673	6	2045
2045	5	2466
1911	7	2466
2466	5	2446
1492	2	1673
1492	0	1911
1911	7	2468
1418	2	1631
1418	3	1945
1418	0	1911
1631	6	1945
1945	5	2466
1911	7	2466
2466	5	2441
494	2	1707
494	0	1911
1911	7	2466
628	2	1694
628	0	1911
1911	7	2466
758	2	1759
758	3	2228
758	0	1911
1759	6	2228
2228	5	2464
1911	7	2464
899	2	1806
899	3	2300
899	0	1911
1806	6	2300
2300	5	2466
1911	7	2466
2466	5	2413
615	2	1789
615	3	2141
615	0	1911
1789	6	2141
2141	5	2466
1911	7	2466
642	2	1886
642	0	1911
1911	7	2468
2468	5	2432
490	2	1573
490	0	1911
1911	7	2466
711	2	1844
711	0	1911
1911	7	2466
2466	5	2417
682	2	1807
682	3	2290
682	0	1911
1807	6	2290
2290	5	2466
1911	7	2466
2466	5	2437
720	2	1704
720	3	2027
720	0	1911
1704	6	2027
2027	5	2466
1911	7	2466
764	2	1664
764	3	2141
764	0	1911
1664	6	2141
2141	5	2468
1911	7	2468
2468	5	2383
768	2	1676
768	0	1911
1911	7	2467
943	0	1911
1911	7	2466
975	2	1606
975	3	2232
975	0	1911
1606	6	2232
2232	5	2467
1911	7	2467
1288	2	1842
1288	3	2030
1288	0	1911
1842	6	2030
2030	5	2465
1911	7	2465
1293	2	1874
1293	3	2073
1293	0	1911
1874	6	2073
2073	5	2468
1911	7	2468
1317	2	1576
1317	3	2365
1317	0	1911
1576	6	2365
2365	5	2466
1911	7	2466
208	3	2045
208	0	1911
2045	5	2466
1911	7	2466
282	2	1890
282	3	2117
282	0	1911
1890	6	2117
2117	5	2466
1911	7	2466
2466	5	2442
291	2	1610
291	0	1911
1911	7	2466
192	2	1576
192	3	2143
192	0	1911
1576	6	2143
2143	5	2466
1911	7	2466
182	2	1697
182	0	1911
1911	7	2466
371	2	1576
371	3	2141
371	0	1911
1576	6	2141
2141	5	2466
1911	7	2466
65	2	1732
65	3	2269
65	0	1912
1732	6	2269
2269	5	2468
1912	7	2468
2468	5	2405
129	2	1842
129	3	2307
129	0	1911
1842	6	2307
2307	5	2465
1911	7	2465
82	2	1559
82	0	1911
1911	7	2466
2466	5	2388
158	2	1559
158	3	2353
158	0	1911
1559	6	2353
2353	5	2466
1911	7	2466
2466	5	2383
29	2	1720
29	0	1911
1911	7	2468
2468	5	2411
44	2	1799
44	3	2176
44	0	1911
1799	6	2176
2176	5	2466
1911	7	2466
2466	5	2397
3	2	1576
3	3	2141
3	0	1911
1576	6	2141
2141	5	2466
1911	7	2466
2466	5	2397
20	2	1576
20	3	2141
20	0	1911
1576	6	2141
2141	5	2466
1911	7	2466
2466	5	2409
90	2	1576
90	3	2141
90	0	1911
1576	6	2141
2141	5	2466
1911	7	2466
2466	5	2397
1325	2	1576
1325	3	2141
1325	0	1911
1576	6	2141
2141	5	2468
1911	7	2468
2468	5	2432
1343	2	1673
1343	3	2045
1343	0	1911
1673	6	2045
2045	5	2465
1911	7	2465
2465	5	2432
430	2	1888
430	0	1911
1911	7	2466
644	2	1531
644	0	1911
1911	7	2466
638	2	1826
638	3	2096
638	0	1911
1826	6	2096
2096	5	2465
1911	7	2465
211	2	1576
211	3	2210
211	0	1911
1576	6	2210
2210	5	2466
1911	7	2466
212	2	1580
212	3	2141
212	0	1911
1580	6	2141
2141	5	2466
1911	7	2466
331	2	1580
331	3	2304
331	0	1911
1580	6	2304
2304	5	2464
1911	7	2464
222	2	1727
222	3	2255
222	0	1911
1727	6	2255
2255	5	2466
1911	7	2466
156	2	1576
156	3	2255
156	0	1911
1576	6	2255
2255	5	2468
1911	7	2468
271	3	2067
271	0	1911
2067	5	2466
1911	7	2466
364	2	1673
364	0	1911
1911	7	2466
224	2	1576
224	3	2045
224	0	1911
1576	6	2045
2045	5	2466
1911	7	2466
330	2	1576
330	3	2352
330	0	1911
1576	6	2352
2352	5	2466
1911	7	2466
2466	5	2438
245	2	1856
245	3	2333
245	0	1911
1856	6	2333
2333	5	2467
1911	7	2467
237	3	2093
237	0	1911
2093	5	2467
1911	7	2467
355	2	1723
355	3	2065
355	0	1911
1723	6	2065
2065	5	2468
1911	7	2468
357	2	1764
357	3	2211
357	0	1911
1764	6	2211
2211	5	2466
1911	7	2466
359	2	1764
359	3	2211
359	0	1911
1764	6	2211
2211	5	2466
1911	7	2466
312	2	1786
312	0	1911
1911	7	2466
305	0	1911
1911	7	2468
349	2	1786
349	0	1911
1911	7	2466
324	2	1673
324	0	1911
1911	7	2468
6	3	2202
6	0	1911
2202	5	2466
1911	7	2466
329	3	2202
329	0	1911
2202	5	2466
1911	7	2466
1389	2	1627
1389	3	2135
1389	0	1911
1627	6	2135
2135	5	2466
1911	7	2466
2466	5	2459
1370	2	1786
1370	3	2202
1370	0	1911
1786	6	2202
2202	5	2466
1911	7	2466
725	2	1864
725	3	2033
725	0	1911
1864	6	2033
2033	5	2466
1911	7	2466
262	2	1786
262	0	1911
1911	7	2466
1166	2	1627
1166	0	1911
1911	7	2466
1220	0	1911
1911	7	2468
